ntu_voltage,ntu,T_deg_C,temp_good,tdr_voltage,ppm,serial_number,serial_number_good,battery_fault,battery_charging,rtc_temperature,start_time_str,end_time_str,btemperature,bvoltage,bcapacity,uptime,sensor-name,gps.latitude,gps.longitude,gps.speed,gps.altitude,gps.height,gps.lat_err,gps.long_err,gps.alt_err,gps.hours,gps.seconds,gps.microseconds,gps.day,gps.month,gps.year,gps.fix_quality,gps.satellites,gps.total_sats,gps.gpsgood,unknown1,unknown2
1.4,2999.98999,25,0,0.9532422,350.1870117,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 04:45:06,15/02/2020 04:45:09,18.6875,7.8299999,-0.0927734,0,53581,NONAME,52.133873,-106.6317444,0.533,464.8999939,-22.6000004,0,0,0,10,45,59,0,15,2,20,1,8,11,1
1.5,2999.98999,25,0,0.9435742,346.6480713,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 04:50:06,15/02/2020 04:50:10,18.6875,7.8199997,-0.0927734,0,53883,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,10,51,1,0,15,2,20,0,4,11,0
1.3,2999.98999,25,0,0.9403515,345.4709473,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 04:55:03,15/02/2020 04:55:06,18.59375,7.8099999,-0.0927734,0,54181,NONAME,52.1340523,-106.631546,1.3839999,516.2999878,-22.6000004,0,0,0,10,55,56,0,15,2,20,1,9,11,1
1.4,2999.98999,25,0,0.9403515,345.4709473,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 05:00:03,15/02/2020 05:00:05,18.59375,7.8099999,-0.0976562,0,54482,NONAME,52.1341743,-106.6315231,4.8319998,538.2999878,-22.6000004,0,0,0,11,0,56,0,15,2,20,1,7,12,1
1.5,2999.98999,25,0,0.9467969,347.826416,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 05:05:03,15/02/2020 05:05:06,18.53125,7.8099999,-0.0927734,0,54784,NONAME,52.1340179,-106.631752,1.5319999,554.5999756,-22.6000004,0,0,0,11,5,56,0,15,2,20,1,7,10,1
1.4,2999.98999,25,0,0.9306836,341.947113,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 05:10:06,15/02/2020 05:10:09,18.625,7.8099999,-0.0927734,0,55088,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,11,10,59,0,15,2,20,0,4,10,0
1.3,2999.98999,25,0,0.9306836,341.947113,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 05:15:03,15/02/2020 05:15:06,18.59375,7.8099999,-0.0927734,0,55387,NONAME,52.134037,-106.6315689,2.9679999,      nan,      nan,0,0,0,11,15,57,0,15,2,20,0,5,10,1
1.4,2999.98999,25,0,0.9242383,339.6039429,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 05:20:03,15/02/2020 05:20:06,18.65625,7.8099999,-0.0927734,0,55688,NONAME,52.1344833,-106.6316605,0.502,607.4000244,-22.6000004,0,0,0,11,20,56,0,15,2,20,1,6,10,1
1.4,2999.98999,25,0,0.8984571,330.2776489,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 05:25:06,15/02/2020 05:25:10,18.5,7.8099999,-0.0927734,0,55993,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,11,26,1,0,15,2,20,0,5,10,0
1.2,2999.98999,25,0,0.9049023,332.602478,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 05:30:03,15/02/2020 05:30:06,18.5625,7.7999997,-0.0927734,0,56291,NONAME,52.1340561,-106.6316223,2.0139999,503.8999939,-22.6000004,0,0,0,11,30,56,0,15,2,20,1,8,9,1
1.4,2999.98999,25,0,0.9016797,331.4395142,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 05:35:03,15/02/2020 05:35:06,18.5625,7.7999997,-0.0927734,0,56593,NONAME,52.1341782,-106.6313477,1.33,541,-22.6000004,0,0,0,11,35,57,0,15,2,20,1,7,8,1
1.4,2999.98999,25,0,0.8887891,326.7984009,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 05:40:06,15/02/2020 05:40:09,18.59375,7.7999997,-0.0927734,0,56898,NONAME,52.1338081,-106.6314545,0.631,489.7000122,-22.6000004,0,0,0,11,41,0,0,15,2,20,1,7,11,1
1.4,2999.98999,25,0,0.8662305,318.7159424,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 05:45:06,15/02/2020 05:45:10,18.46875,7.79,-0.0927734,0,57200,NONAME,52.1343269,-106.6318436,1.064,520.2999878,-22.6000004,0,0,0,11,46,0,0,15,2,20,1,6,10,1
1.4,2999.98999,25,0,0.8630078,317.5651855,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 05:50:05,15/02/2020 05:50:09,18.59375,7.79,-0.0927734,0,57500,NONAME,52.1340179,-106.6316757,2.6989999,528.9000244,-22.6000004,0,0,0,11,50,59,0,15,2,20,1,8,10,1
1.4,2999.98999,25,0,0.8533399,314.1184082,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 05:55:06,15/02/2020 05:55:10,18.5625,7.79,-0.0927734,0,57803,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,11,56,1,0,15,2,20,0,0,10,0
1.1,2999.98999,25,0,0.8404492,309.5351562,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 06:00:05,15/02/2020 06:00:08,18.5625,7.79,-0.0927734,0,58104,NONAME,52.1341896,-106.6314774,0.639,501.2000122,-22.6000004,0,0,0,12,0,59,0,15,2,20,1,9,12,1
1.3,2999.98999,25,0,0.8436719,310.6796875,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 06:05:05,15/02/2020 06:05:09,18.59375,7.79,-0.0927734,0,58405,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,12,5,59,0,15,2,20,0,7,10,0
1.3,2999.98999,25,0,0.8436719,310.6796875,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 06:10:03,15/02/2020 06:10:06,18.625,7.79,-0.0976562,0,58704,NONAME,52.1338539,-106.6315613,0.257,464.5,-22.6000004,0,0,0,12,10,56,0,15,2,20,1,6,10,1
1.4,2999.98999,25,0,0.8372266,308.391449,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 06:15:03,15/02/2020 06:15:06,18.4375,7.79,-0.0927734,0,59005,NONAME,52.1340408,-106.6312485,8.6440001,      nan,      nan,0,0,0,12,15,57,0,15,2,20,0,4,10,1
1.4,2999.98999,25,0,0.8178906,301.5461121,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 06:20:06,15/02/2020 06:20:10,18.59375,7.79,-0.0927734,0,59310,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,12,21,0,0,15,2,20,0,4,10,0
1.1,2999.98999,25,0,0.7985547,294.7275085,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 06:25:06,15/02/2020 06:25:10,18.5,7.7799997,-0.0927734,0,59612,NONAME,52.134243,-106.6317902,2.3889999,517.7000122,-22.6000004,0,0,0,12,26,0,0,15,2,20,1,7,10,1
1.2,2999.98999,25,0,0.8114453,299.2704163,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 06:30:03,15/02/2020 06:30:06,18.46875,7.7799997,-0.0927734,0,59910,NONAME,52.1340561,-106.6315994,1.714,539.5,-22.6000004,0,0,0,12,30,56,0,15,2,20,1,7,10,1
1.3,2999.98999,25,0,0.795332,293.5934753,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 06:35:06,15/02/2020 06:35:10,18.5,7.77,-0.0927734,0,60215,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,12,36,0,0,15,2,20,0,5,10,0
1.2,2999.98999,25,0,0.7824414,289.0636902,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 06:40:03,15/02/2020 06:40:05,18.59375,7.77,-0.0927734,0,60513,NONAME,52.1339607,-106.6315689,1.243,      nan,      nan,0,0,0,12,40,56,0,15,2,20,0,6,10,1
1.3,2999.98999,25,0,0.7727734,285.6726074,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 06:45:06,15/02/2020 06:45:09,18.5,7.77,-0.0927734,0,60817,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,12,46,0,0,15,2,20,0,0,11,0
1.1,2999.98999,25,0,0.7663282,283.4147339,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 06:50:06,15/02/2020 06:50:09,18.5,7.77,-0.0927734,0,61119,NONAME,52.1342239,-106.6316681,0.276,553.2000122,-22.6000004,0,0,0,12,50,59,0,15,2,20,1,8,11,1
1.2,2999.98999,25,0,0.7663282,283.4147339,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 06:55:06,15/02/2020 06:55:10,18.5,7.77,-0.0927734,0,61421,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,12,56,0,0,15,2,20,0,6,11,0
1.2,2999.98999,25,0,0.7631055,282.2865601,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 07:00:05,15/02/2020 07:00:09,18.5,7.7599998,-0.0927734,0,61722,NONAME,52.1340218,-106.6317596,1.813,521.2000122,-22.6000004,0,0,0,13,0,59,0,15,2,20,1,7,11,1
1.2,2999.98999,25,0,0.7631055,282.2865601,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 07:05:06,15/02/2020 07:05:10,18.5,7.77,-0.0927734,0,62024,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,13,6,1,0,15,2,20,0,0,11,0
1.2,2999.98999,25,0,0.7341016,272.1547546,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 07:10:06,15/02/2020 07:10:10,18.5625,7.7599998,-0.0878906,0,62325,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,13,11,1,0,15,2,20,0,0,12,0
1.1,2999.98999,25,0,0.7373242,273.2787476,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 07:15:03,15/02/2020 07:15:05,18.5625,7.75,-0.0927734,0,62623,NONAME,52.1338997,-106.6319885,0.173,434.1000061,-22.6000004,0,0,0,13,15,56,0,15,2,20,1,7,10,1
1.2,2999.98999,25,0,0.7276562,269.9079285,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 07:20:06,15/02/2020 07:20:09,18.5625,7.75,-0.0927734,0,62928,NONAME,52.1339874,-106.6312408,0.922,519.9000244,-22.6000004,0,0,0,13,21,0,0,15,2,20,1,9,10,1
1.3,2999.98999,25,0,0.7405469,274.4031677,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 07:25:03,15/02/2020 07:25:06,18.53125,7.75,-0.0927734,0,63226,NONAME,52.1339645,-106.6314545,1.313,478.8999939,-22.6000004,0,0,0,13,25,56,0,15,2,20,1,7,10,1
1.3,2999.98999,25,0,0.7341016,272.1547546,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 07:30:03,15/02/2020 07:30:06,18.53125,7.75,-0.0927734,0,63528,NONAME,52.1339874,-106.6314011,1.3789999,      nan,      nan,0,0,0,13,30,57,0,15,2,20,0,4,10,1
1.3,2999.98999,25,0,0.711543,264.2970276,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 07:35:06,15/02/2020 07:35:09,18.5,7.75,-0.0927734,0,63832,NONAME,52.1342773,-106.6315918,1.151,539.7999878,-22.6000004,0,0,0,13,35,59,0,15,2,20,1,7,10,1
1.3,2999.98999,25,0,0.7050977,262.0549011,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 07:40:06,15/02/2020 07:40:10,18.46875,7.75,-0.0927734,0,64134,NONAME,52.1339035,-106.6314468,0.589,504.2000122,-22.6000004,0,0,0,13,41,0,0,15,2,20,1,5,10,1
1.3,2999.98999,25,0,0.6986523,259.8138123,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 07:45:06,15/02/2020 07:45:10,18.5,7.75,-0.0927734,0,64436,NONAME,52.1336937,-106.6319199,0.275,      nan,      nan,0,0,0,13,46,1,0,15,2,20,0,4,9,1
1.3,2999.98999,25,0,0.692207,257.573761,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 07:50:06,15/02/2020 07:50:10,18.4375,7.7399998,-0.0927734,0,64737,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,13,51,1,0,15,2,20,0,3,9,0
1.2,2999.98999,25,0,0.692207,257.573761,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 07:55:03,15/02/2020 07:55:06,18.4375,7.7399998,-0.0878906,0,65035,NONAME,52.1339302,-106.6317368,1.994,539.7000122,-22.6000004,0,0,0,13,55,56,0,15,2,20,1,6,9,1
1.3,2999.98999,25,0,0.701875,260.9342346,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 08:00:03,15/02/2020 08:00:05,18.53125,7.7399998,-0.0927734,0,65337,NONAME,52.1338806,-106.6315689,0.875,462,-22.6000004,0,0,0,14,0,56,0,15,2,20,1,6,10,1
1.4,2999.98999,25,0,0.6954297,258.6936646,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 08:05:03,15/02/2020 08:05:05,18.5,7.7399998,-0.0976562,0,65638,NONAME,52.1338234,-106.631691,0.261,486.7999878,-22.6000004,0,0,0,14,5,56,0,15,2,20,1,7,12,1
1.4,2999.98999,25,0,0.692207,257.573761,112 152 74 74 1 0 0 199 ,1,0,0,18.75,15/02/2020 08:10:03,15/02/2020 08:10:06,18.46875,7.73,-0.0927734,0,65939,NONAME,52.1339035,-106.6314621,0.635,485.5,-22.6000004,0,0,0,14,10,56,0,15,2,20,1,7,10,1
1.4,2999.98999,25,0,0.692207,257.573761,112 152 74 74 1 0 0 199 ,1,0,0,18.75,15/02/2020 08:15:03,15/02/2020 08:15:06,18.34375,7.73,-0.0927734,0,66241,NONAME,52.1341896,-106.6317749,0.173,      nan,      nan,0,0,0,14,15,57,0,15,2,20,0,5,10,1
1.4,2999.98999,25,0,0.682539,254.215271,112 152 74 74 1 0 0 199 ,1,0,0,18.75,15/02/2020 08:20:03,15/02/2020 08:20:06,18.4375,7.73,-0.0927734,0,66542,NONAME,52.1337738,-106.6317749,0.549,504.2999878,-22.6000004,0,0,0,14,20,56,0,15,2,20,1,6,9,1
1.4,2999.98999,25,0,0.6793164,253.0961456,112 152 74 74 1 0 0 199 ,1,0,0,18.75,15/02/2020 08:25:03,15/02/2020 08:25:06,18.46875,7.73,-0.0878906,0,66844,NONAME,52.1337509,-106.631897,0.617,507.6000061,-22.6000004,0,0,0,14,25,56,0,15,2,20,1,5,9,1
1.4,2999.98999,25,0,0.6760938,251.9772034,112 152 74 74 1 0 0 199 ,1,0,0,18.75,15/02/2020 08:30:03,15/02/2020 08:30:06,18.40625,7.73,-0.0878906,0,67145,NONAME,52.1338615,-106.6317749,0.656,526.4000244,-22.6000004,0,0,0,14,30,57,0,15,2,20,1,4,9,1
1.4,2999.98999,25,0,0.6696485,249.7397614,112 152 74 74 1 0 0 199 ,1,0,0,18.75,15/02/2020 08:35:03,15/02/2020 08:35:06,18.375,7.73,-0.1025391,0,67447,NONAME,52.1338692,-106.6316452,0.374,489.7000122,-22.6000004,0,0,0,14,35,57,0,15,2,20,1,4,9,1
1.4,2999.98999,25,0,0.6535352,244.1480865,112 152 74 74 1 0 0 199 ,1,0,0,18.75,15/02/2020 08:40:05,15/02/2020 08:40:09,18.40625,7.7199998,-0.0927734,0,67751,NONAME,52.1338501,-106.6316528,0.07,482.1000061,-22.6000004,0,0,0,14,40,59,0,15,2,20,1,5,10,1
1.4,2999.98999,25,0,0.6503125,243.0299683,112 152 74 74 1 0 0 199 ,1,0,0,18.75,15/02/2020 08:45:05,15/02/2020 08:45:08,18.4375,7.73,-0.0927734,0,68052,NONAME,52.1338921,-106.631691,0.64,505.5,-22.6000004,0,0,0,14,45,59,0,15,2,20,1,4,11,1
1.4,2999.98999,25,0,0.6599805,246.3844757,112 152 74 74 1 0 0 199 ,1,0,0,18.75,15/02/2020 08:50:03,15/02/2020 08:50:05,18.40625,7.7199998,-0.0927734,0,68351,NONAME,52.1339035,-106.6317749,0.587,506.1000061,-22.6000004,0,0,0,14,50,56,0,15,2,20,1,5,12,1
1.4,2999.98999,25,0,0.6535352,244.1480865,112 152 74 74 1 0 0 199 ,1,0,0,18.75,15/02/2020 08:55:06,15/02/2020 08:55:10,18.40625,7.7199998,-0.0927734,0,68656,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,14,56,0,0,15,2,20,0,4,10,0
1.1,2999.98999,25,0,0.6277539,235.2038116,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 09:00:05,15/02/2020 09:00:08,18.5625,7.71,-0.0927734,0,68957,NONAME,52.1338196,-106.6316605,0.763,451.6000061,-22.6000004,0,0,0,15,0,59,0,15,2,20,1,8,14,1
1.3,2999.98999,25,0,0.6438672,240.7938995,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 09:05:03,15/02/2020 09:05:06,18.5,7.71,-0.0927734,0,69255,NONAME,52.1340485,-106.631691,1.14,541,-22.6000004,0,0,0,15,5,56,0,15,2,20,1,7,9,1
1.3,2999.98999,25,0,0.6309766,236.3218689,112 152 74 74 1 0 0 199 ,1,0,0,18.75,15/02/2020 09:10:05,15/02/2020 09:10:08,18.53125,7.71,-0.0927734,0,69560,NONAME,52.1340485,-106.6317215,0.5,520.2000122,-22.6000004,0,0,0,15,10,59,0,15,2,20,1,6,14,1
1.3,2999.98999,25,0,0.6277539,235.2038116,112 152 74 74 1 0 0 199 ,1,0,0,18.75,15/02/2020 09:15:06,15/02/2020 09:15:09,18.46875,7.71,-0.0927734,0,69861,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,15,16,0,0,15,2,20,0,6,9,0
1.2,2999.98999,25,0,0.608418,228.493988,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 09:20:06,15/02/2020 09:20:09,18.5625,7.71,-0.0927734,0,70163,NONAME,52.1337662,-106.6315765,0.168,463.7999878,-22.6000004,0,0,0,15,21,0,0,15,2,20,1,9,9,1
1.2,2999.98999,25,0,0.6180859,231.8492889,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 09:25:06,15/02/2020 09:25:09,18.40625,7.6999998,-0.0927734,0,70464,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,15,26,0,0,15,2,20,0,6,10,0
1.2,2999.98999,25,0,0.6148633,230.730957,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 09:30:03,15/02/2020 09:30:06,18.53125,7.6999998,-0.0927734,0,70763,NONAME,52.133934,-106.6309738,0.358,466.8999939,-22.6000004,0,0,0,15,30,56,0,15,2,20,1,7,10,1
1.2,2999.98999,25,0,0.608418,228.493988,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 09:35:05,15/02/2020 09:35:08,18.46875,7.6999998,-0.0927734,0,71067,NONAME,52.1339149,-106.6316071,1.173,472.1000061,-22.6000004,0,0,0,15,35,59,0,15,2,20,1,6,12,1
1.3,2999.98999,25,0,0.6213086,232.9675446,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 09:40:03,15/02/2020 09:40:06,18.5,7.6999998,-0.0927734,0,71365,NONAME,52.1339035,-106.6317444,0.856,      nan,      nan,0,0,0,15,40,57,0,15,2,20,0,6,10,1
1.3,2999.98999,25,0,0.6019726,226.256485,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 09:45:06,15/02/2020 09:45:10,18.46875,7.6900001,-0.0927734,0,71670,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,15,46,0,0,15,2,20,0,0,9,0
1.1,2999.98999,25,0,0.5890821,221.779541,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 09:50:06,15/02/2020 09:50:10,18.4375,7.6900001,-0.0878906,0,71972,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,15,51,0,0,15,2,20,0,0,9,0
1.2,2999.98999,25,0,0.59875,225.1375122,112 152 74 74 1 0 0 199 ,1,0,0,19.25,15/02/2020 09:55:03,15/02/2020 09:55:06,18.53125,7.6900001,-0.0927734,0,72270,NONAME,52.1340065,-106.6313477,3.3759999,500.8999939,-22.6000004,0,0,0,15,55,56,0,15,2,20,1,5,9,1
1.3,2999.98999,25,0,0.608418,228.493988,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 10:00:03,15/02/2020 10:00:06,18.5,7.6900001,-0.0927734,0,72571,NONAME,52.1340446,-106.6315918,1.575,470.2000122,-22.6000004,0,0,0,16,0,56,0,15,2,20,1,7,9,1
1.3,2999.98999,25,0,0.608418,228.493988,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 10:05:03,15/02/2020 10:05:05,18.46875,7.6900001,-0.0927734,0,72873,NONAME,52.1338959,-106.6316681,1.339,483.8999939,-22.6000004,0,0,0,16,5,56,0,15,2,20,1,8,12,1
1.4,2999.98999,25,0,0.6148633,230.730957,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 10:10:03,15/02/2020 10:10:06,18.40625,7.6799998,-0.0927734,0,73174,NONAME,52.1339149,-106.6317673,0.156,505.8999939,-22.6000004,0,0,0,16,10,56,0,15,2,20,1,7,9,1
1.4,2999.98999,25,0,0.6180859,231.8492889,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 10:15:03,15/02/2020 10:15:06,18.5,7.6799998,-0.0927734,0,73476,NONAME,52.1337929,-106.6316833,1.692,488.3999939,-22.6000004,0,0,0,16,15,56,0,15,2,20,1,7,9,1
1.5,2999.98999,25,0,0.6116406,229.6125336,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 10:20:03,15/02/2020 10:20:06,18.53125,7.6699996,-0.0927734,0,73777,NONAME,52.1338425,-106.6317596,0.497,523.4000244,-22.6000004,0,0,0,16,20,56,0,15,2,20,1,7,9,1
1.4,2999.98999,25,0,0.5923047,222.8990631,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 10:25:06,15/02/2020 10:25:09,18.53125,7.6699996,-0.0927734,0,74082,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,16,26,0,0,15,2,20,0,5,9,0
1.3,2999.98999,25,0,0.5858594,220.6598053,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 10:30:03,15/02/2020 10:30:05,18.4375,7.6699996,-0.0927734,0,74380,NONAME,52.1339226,-106.6314774,0.308,501.7000122,-22.6000004,0,0,0,16,30,56,0,15,2,20,1,9,12,1
1.3,2999.98999,25,0,0.5858594,220.6598053,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 10:35:03,15/02/2020 10:35:06,18.5625,7.6699996,-0.0927734,0,74682,NONAME,52.1337318,-106.6319962,0.074,511.7999878,-22.6000004,0,0,0,16,35,56,0,15,2,20,1,8,10,1
1.4,2999.98999,25,0,0.5826367,219.539856,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 10:40:03,15/02/2020 10:40:06,18.4375,7.6699996,-0.0927734,0,74983,NONAME,52.1338196,-106.6316223,2.4890001,      nan,      nan,0,0,0,16,40,57,0,15,2,20,0,6,9,1
1.4,2999.98999,25,0,0.5858594,220.6598053,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 10:45:03,15/02/2020 10:45:06,18.5,7.6699996,-0.0927734,0,75285,NONAME,52.1340942,-106.6312943,3.5699999,511.5,-22.6000004,0,0,0,16,45,56,0,15,2,20,1,6,9,1
1.3,2999.98999,25,0,0.5471875,207.2019653,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 10:50:06,15/02/2020 10:50:10,18.4375,7.6699996,-0.0927734,0,75590,NONAME,52.1341934,-106.6316147,2.5669999,609.5999756,-22.6000004,0,0,0,16,51,0,0,15,2,20,1,6,9,1
1.3,2999.98999,25,0,0.5471875,207.2019653,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 10:55:06,15/02/2020 10:55:10,18.53125,7.6599998,-0.0927734,0,75891,NONAME,52.1339455,-106.6316376,1.288,544.0999756,-22.6000004,0,0,0,16,56,0,0,15,2,20,1,6,9,1
1.3,2999.98999,25,0,0.5375195,203.8298035,112 152 74 74 1 0 0 199 ,1,0,0,19,15/02/2020 11:00:06,15/02/2020 11:00:10,18.46875,7.6599998,-0.0927734,0,76193,NONAME,      nan,      nan,      nan,      nan,      nan,0,0,0,17,1,1,0,15,2,20,0,5,10,0
